1	одній
1	одному
1	однім
1	одних
2	двох
3	трьох
4	чотирьох
5	пяти
5	пятьох
6	шести
6	шістьох
7	семи
7	сімох
8	восьми
8	вісьмох
9	девяти
9	девятьох
