1	ста
2	двомастами
3	трьомастами
4	чотирмастами
5	п'ятьмастами
5	п'ятьомастами
6	шістьмастами
6	шістьомастами
7	сімомастами
7	семистами
8	вісьмомастами
8	вісьмастами
9	дев'ятьмастами
9	дев'ятьомастами
