2	двадцяти
2	двадцятьох
3	тридцятьох
3	тридцяти
4	сорока
5	п'ятдесятьох
5	п'ятдесяти
6	шістдесяти
6	шістдесятьох
7	сімдесятьох
7	сімдесяти
8	вісімдесяти
8	вісімдесятьох
9	дев'яноста
