2	двадцяти
2	двадцятьом
3	тридцяти
3	тридцятьом
4	сорока
5	п'ятдесятьом
5	п'ятдесяти
6	шістдесяти
6	шістдесятьом
7	сімдесятьом
7	сімдесяти
8	вісімдесяти
8	вісімдесятьом
9	дев'яноста
