1	одному
1	одній
1	одним
2	двом
3	трьом
4	чотирьом
5	п'яти
5	п'ятьом
6	шістьом
6	шести
7	сімом
7	семи
8	вісьмом
8	восьми
9	дев'ятьом
9	дев'яти
