2	двадцятьома
2	двадцятьма
3	тридцятьма
3	тридцятьома
4	сорока
5	пятдесятьма
5	пятдесятьома
6	шістдесятьома
6	шістдесятьма
7	сімдесятьма
7	сімдесятьома
8	вісімдесятьома
8	вісімдесятьма
9	девяноста
