10	десяти
10	десятьох
11	одинадцятьох
11	одинадцяти
12	дванадцяти
12	дванадцятьох
13	тринадцятьох
13	тринадцяти
14	чотирнадцяти
14	чотирнадцятьох
15	п'ятнадцяти
15	п'ятнадцятьох
16	шістнадцятьох
16	шістнадцяти
17	сімнадцятьох
17	сімнадцяти
18	вісімнадцяти
18	вісімнадцятьох
19	дев'ятнадцятьох
19	дев'ятнадцяти
