2	двадцятьох
2	двадцяти
3	тридцятьох
3	тридцяти
4	сорока
5	п'ятдесятьох
5	п'ятдесяти
6	шістдесятьох
6	шістдесяти
7	сімдесятьох
7	сімдесяти
8	вісімдесятьох
8	вісімдесяти
9	дев'яноста
