2	двадцятьох
2	двадцять
3	тридцятьох
3	тридцять
4	сорок
5	пятдесят
5	пятдесятьох
6	шістдесят
6	шістдесятьох
7	сімдесятьох
7	сімдесят
8	вісімдесятьох
8	вісімдесят
9	девяносто
