10	десятьох
10	десять
11	одинадцятьох
11	одинадцять
12	дванадцятьох
12	дванадцять
13	тринадцятьох
13	тринадцять
14	чотирнадцять
14	чотирнадцятьох
15	п'ятнадцять
15	п'ятнадцятьох
16	шістнадцять
16	шістнадцятьох
17	сімнадцять
17	сімнадцятьох
18	вісімнадцятьох
18	вісімнадцять
19	дев'ятнадцятьох
19	дев'ятнадцять
